,won,goals,shots,hits,pim,C,D,LW,RW,p_away,p_home
56,False,0,30,39,10,0.0,-2.0,-1.0,-2.0,1,0
57,True,1,21,53,10,2.0,2.0,1.0,0.0,0,1
58,False,3,22,46,8,-1.0,-4.0,-2.0,-2.0,1,0
59,True,4,29,42,8,4.0,4.0,0.0,1.0,0,1
60,True,3,25,30,2,-2.0,0.0,0.0,2.0,1,0
61,False,2,36,41,4,0.0,0.0,1.0,0.0,0,1
62,False,1,22,36,2,-1.0,-2.0,0.0,-2.0,1,0
63,True,2,16,37,2,2.0,1.0,0.0,2.0,0,1
64,False,1,22,24,8,-1.0,-2.0,-1.0,-2.0,1,0
65,True,3,27,35,8,1.0,2.0,1.0,1.0,0,1
66,True,5,32,22,10,-3.0,-3.0,2.0,-1.0,1,0
67,False,4,32,37,12,1.0,1.0,-1.0,4.0,0,1
68,True,4,29,26,14,2.0,4.0,0.0,3.0,1,0
69,False,0,23,16,25,-2.0,-3.0,-2.0,-3.0,0,1
70,False,2,33,26,2,-1.0,-2.0,-2.0,0.0,1,0
71,True,3,49,38,6,1.0,2.0,1.0,1.0,0,1
72,False,2,31,19,8,-1.0,-2.0,1.0,-3.0,1,0
73,True,3,34,32,11,1.0,2.0,-1.0,3.0,0,1
74,False,3,37,25,6,-1.0,0.0,-1.0,2.0,1,0
75,True,4,29,24,0,0.0,0.0,3.0,-3.0,0,1
76,True,3,32,18,10,2.0,4.0,3.0,0.0,1,0
77,False,2,33,34,6,-2.0,-4.0,-2.0,-2.0,0,1
78,False,0,26,41,51,-4.0,-6.0,-3.0,-2.0,1,0
79,True,5,26,36,38,0.0,6.0,3.0,6.0,0,1
80,True,4,42,31,15,1.0,2.0,2.0,0.0,1,0
81,False,3,33,28,15,-1.0,-2.0,0.0,-2.0,0,1
82,True,5,25,33,8,-1.0,-4.0,-4.0,-1.0,1,0
83,False,4,36,35,12,2.0,4.0,0.0,3.0,0,1
84,False,4,31,26,15,-2.0,-2.0,0.0,-1.0,1,0
85,True,6,24,33,11,1.0,2.0,0.0,2.0,0,1
86,False,0,31,27,36,-3.0,-6.0,-1.0,-5.0,1,0
87,True,4,31,33,30,4.0,6.0,3.0,2.0,0,1
88,True,4,21,23,6,3.0,2.0,-1.0,1.0,1,0
89,False,3,38,31,2,-3.0,-2.0,-1.0,1.0,0,1
90,False,1,36,41,12,-1.0,-2.0,0.0,-2.0,1,0
91,True,3,30,32,10,0.0,2.0,2.0,1.0,0,1
92,False,0,24,58,8,0.0,0.0,0.0,0.0,1,0
93,True,1,38,50,10,0.0,0.0,0.0,0.0,0,1
94,False,3,31,22,12,1.0,0.0,-2.0,1.0,1,0
95,True,4,30,33,6,0.0,0.0,0.0,0.0,0,1
96,False,3,30,20,8,0.0,0.0,-2.0,2.0,1,0
97,True,4,34,38,4,-1.0,0.0,1.0,0.0,0,1
98,False,1,25,43,4,0.0,0.0,0.0,0.0,1,0
99,True,2,35,53,8,1.0,0.0,-2.0,1.0,0,1
100,False,0,27,28,14,-1.0,-2.0,-1.0,-1.0,1,0
101,True,1,29,33,4,1.0,2.0,1.0,1.0,0,1
102,True,5,27,41,4,5.0,10.0,5.0,5.0,1,0
103,False,0,35,39,14,-9.0,-10.0,-1.0,-5.0,0,1
104,False,1,22,44,8,-2.0,-2.0,-2.0,1.0,1,0
105,True,2,36,38,4,0.0,2.0,2.0,1.0,0,1
106,False,2,31,46,8,-5.0,-4.0,-3.0,2.0,1,0
107,True,4,26,36,14,1.0,4.0,3.0,2.0,0,1
108,False,1,20,26,12,-1.0,-3.0,-4.0,-3.0,1,0
109,True,3,28,36,6,2.0,4.0,0.0,4.0,0,1
110,True,3,28,17,6,2.0,2.0,0.0,1.0,1,0
111,False,2,21,31,8,-2.0,-2.0,0.0,-1.0,0,1
112,False,3,36,62,4,-1.0,-4.0,0.0,-5.0,1,0
113,True,4,35,42,4,3.0,5.0,0.0,2.0,0,1
114,False,2,32,33,14,0.0,0.0,-1.0,1.0,1,0
115,True,3,41,30,10,1.0,0.0,-1.0,0.0,0,1
116,False,2,37,34,17,-1.0,-2.0,-2.0,0.0,1,0
117,True,3,29,38,15,1.0,3.0,1.0,-1.0,0,1
118,True,5,27,23,12,7.0,8.0,1.0,4.0,1,0
119,False,4,32,28,2,-4.0,-8.0,-5.0,-3.0,0,1
120,True,3,25,15,6,5.0,6.0,1.0,3.0,1,0
121,False,1,37,28,4,-4.0,-5.0,-3.0,-4.0,0,1
122,True,2,21,21,4,1.0,2.0,1.0,1.0,1,0
123,False,1,23,29,6,-1.0,-2.0,0.0,-2.0,0,1
124,False,3,29,28,6,-1.0,-2.0,-2.0,0.0,1,0
125,True,4,24,33,6,1.0,1.0,1.0,2.0,0,1
126,True,3,32,46,6,0.0,4.0,1.0,5.0,1,0
127,False,2,38,27,6,-2.0,-4.0,-2.0,-2.0,0,1
128,False,1,25,46,6,-1.0,-2.0,-1.0,-1.0,1,0
129,True,2,19,34,8,1.0,2.0,0.0,2.0,0,1
130,True,2,29,15,2,1.0,2.0,1.0,1.0,1,0
131,False,1,32,37,4,-1.0,-2.0,-2.0,0.0,0,1
132,False,0,25,56,6,-1.0,-4.0,-2.0,-3.0,1,0
133,True,2,32,32,2,2.0,4.0,2.0,2.0,0,1
134,False,2,37,50,10,-8.0,-6.0,-1.0,-1.0,1,0
135,True,5,31,35,10,2.0,6.0,3.0,3.0,0,1
136,True,4,28,57,19,7.0,8.0,3.0,2.0,1,0
137,False,2,31,25,15,-5.0,-8.0,-3.0,-4.0,0,1
138,True,3,31,30,12,2.0,3.0,0.0,0.0,1,0
139,False,1,17,41,10,-4.0,-2.0,1.0,-2.0,0,1
140,True,5,32,22,10,3.0,4.0,2.0,1.0,1,0
141,False,0,31,29,14,-3.0,-4.0,-2.0,-1.0,0,1
142,False,3,41,47,6,-5.0,-6.0,-2.0,-2.0,1,0
143,True,6,28,31,8,2.0,6.0,1.0,6.0,0,1
144,True,4,23,32,6,-1.0,3.0,0.0,3.0,1,0
145,False,3,24,36,8,-1.0,-3.0,1.0,-3.0,0,1
146,True,2,23,40,10,3.0,2.0,0.0,0.0,1,0
147,False,1,27,47,10,-1.0,-2.0,-1.0,-1.0,0,1
148,True,2,24,61,12,0.0,0.0,0.0,0.0,1,0
149,False,1,30,39,8,1.0,0.0,0.0,-1.0,0,1
150,False,2,28,46,8,2.0,4.0,2.0,2.0,1,0
151,True,3,29,35,4,-3.0,-4.0,-1.0,-2.0,0,1
152,True,6,28,30,2,10.0,6.0,1.0,-2.0,1,0
153,False,3,22,39,6,-4.0,-6.0,-3.0,-3.0,0,1
154,False,3,42,27,8,-2.0,-4.0,-2.0,-2.0,1,0
155,True,4,52,42,12,3.0,4.0,2.0,1.0,0,1
156,False,3,28,18,41,0.0,0.0,-1.0,1.0,1,0
157,True,4,31,26,20,0.0,0.0,1.0,-1.0,0,1
158,False,0,34,41,8,-2.0,-4.0,-3.0,-2.0,1,0
159,True,2,25,27,6,3.0,4.0,2.0,1.0,0,1
160,False,3,33,42,6,1.0,-2.0,-3.0,-1.0,1,0
161,True,4,34,32,12,2.0,2.0,-1.0,2.0,0,1
162,True,3,30,17,6,1.0,2.0,2.0,1.0,1,0
163,False,2,29,54,6,0.0,-2.0,-1.0,-3.0,0,1
164,False,1,36,43,6,-9.0,-6.0,0.0,0.0,1,0
165,True,5,27,22,12,2.0,6.0,3.0,4.0,0,1
166,False,0,19,26,35,-1.0,-2.0,-1.0,-1.0,1,0
167,True,2,31,29,21,1.0,2.0,2.0,0.0,0,1
168,False,1,42,36,8,-4.0,-2.0,-1.0,1.0,1,0
169,True,4,23,38,12,1.0,2.0,2.0,1.0,0,1
170,True,6,27,26,14,0.0,0.0,0.0,0.0,1,0
171,False,1,32,45,53,1.0,0.0,1.0,-2.0,0,1
172,False,1,32,38,4,0.0,0.0,0.0,0.0,1,0
173,True,2,25,43,4,0.0,0.0,0.0,0.0,0,1
174,True,2,11,17,13,5.0,3.0,1.0,1.0,1,0
175,False,0,44,35,19,-1.0,-3.0,-3.0,-4.0,0,1
176,True,1,29,32,6,1.0,2.0,2.0,0.0,1,0
177,False,0,26,38,10,-2.0,-2.0,-1.0,0.0,0,1
178,False,1,25,32,10,1.0,0.0,0.0,-1.0,1,0
179,True,2,38,32,2,0.0,0.0,0.0,0.0,0,1
180,True,4,22,21,14,-1.0,0.0,-1.0,2.0,1,0
181,False,3,26,25,8,1.0,-1.0,1.0,0.0,0,1
182,True,2,26,37,8,3.0,2.0,1.0,-1.0,1,0
183,False,1,24,43,10,-1.0,-3.0,-2.0,1.0,0,1
184,True,2,24,42,6,1.0,2.0,1.0,1.0,1,0
185,False,1,23,28,6,-2.0,-2.0,-1.0,0.0,0,1
186,False,1,38,28,6,1.0,0.0,-1.0,0.0,1,0
187,True,2,36,36,6,-1.0,0.0,0.0,1.0,0,1
188,False,1,24,18,4,-3.0,-4.0,-2.0,-1.0,1,0
189,True,2,30,30,8,4.0,4.0,1.0,1.0,0,1
190,True,6,26,26,12,4.0,5.0,3.0,2.0,1,0
191,False,2,37,28,22,-4.0,-5.0,-4.0,-2.0,0,1
192,False,5,28,33,6,-2.0,-4.0,-2.0,-1.0,1,0
193,True,6,40,41,10,4.0,4.0,3.0,-2.0,0,1
194,True,5,24,30,26,1.0,4.0,4.0,1.0,1,0
195,False,1,39,32,36,-2.0,-4.0,-2.0,-2.0,0,1
196,True,2,22,29,10,2.0,2.0,1.0,0.0,1,0
197,False,0,26,29,8,-1.0,-2.0,-1.0,-1.0,0,1
198,True,7,34,27,8,8.0,8.0,4.0,0.0,1,0
199,False,3,39,22,8,-6.0,-8.0,-3.0,-4.0,0,1
200,True,2,25,25,4,3.0,4.0,2.0,1.0,1,0
201,False,0,22,29,0,-3.0,-4.0,-3.0,0.0,0,1
202,False,4,33,28,12,-3.0,-4.0,0.0,-2.0,1,0
203,True,5,31,41,10,5.0,4.0,0.0,1.0,0,1
204,False,2,32,34,16,-2.0,-2.0,-1.0,-1.0,1,0
205,True,4,29,26,16,3.0,2.0,1.0,-1.0,0,1
206,False,0,22,27,14,-2.0,-2.0,-1.0,0.0,1,0
207,True,1,46,33,16,0.0,2.0,1.0,2.0,0,1
208,False,1,12,14,8,1.0,0.0,0.0,-1.0,1,0
209,True,2,32,16,8,0.0,0.0,0.0,0.0,0,1
210,False,3,32,23,8,0.0,-1.0,0.0,-3.0,1,0
211,True,4,35,34,8,1.0,2.0,0.0,1.0,0,1
212,False,2,23,18,32,-8.0,-6.0,-3.0,-1.0,1,0
213,True,5,23,32,34,3.0,7.0,3.0,2.0,0,1
214,True,5,35,28,6,3.0,4.0,2.0,1.0,1,0
215,False,4,22,28,6,-5.0,-4.0,-2.0,1.0,0,1
216,False,0,22,28,12,-3.0,-6.0,-1.0,-6.0,1,0
217,True,4,32,31,4,3.0,6.0,4.0,2.0,0,1
218,False,1,26,32,20,-1.0,-4.0,-2.0,-3.0,1,0
219,True,2,28,28,10,2.0,4.0,2.0,2.0,0,1
220,False,3,17,18,6,-1.0,-2.0,0.0,-2.0,1,0
221,True,5,25,20,6,-1.0,2.0,1.0,2.0,0,1
222,True,3,22,19,10,0.0,-2.0,-2.0,-1.0,1,0
223,False,2,30,27,6,1.0,2.0,1.0,1.0,0,1
224,True,5,24,21,6,1.0,2.0,-1.0,3.0,1,0
225,False,4,41,35,2,-3.0,-2.0,0.0,0.0,0,1
226,True,5,24,11,8,3.0,4.0,2.0,1.0,1,0
227,False,4,29,26,4,-4.0,-4.0,-3.0,1.0,0,1
228,True,4,29,25,4,-1.0,0.0,0.0,1.0,1,0
229,False,2,21,22,18,0.0,0.0,-1.0,-1.0,0,1
230,False,1,25,36,6,-3.0,-4.0,-2.0,-2.0,1,0
231,True,4,27,36,2,2.0,4.0,3.0,1.0,0,1
232,False,0,17,26,16,-4.0,-5.0,-4.0,-3.0,1,0
233,True,3,24,28,0,0.0,6.0,2.0,7.0,0,1
234,True,6,26,16,2,7.0,12.0,3.0,8.0,1,0
235,False,1,18,26,4,-4.0,-12.0,-6.0,-8.0,0,1
236,True,4,19,19,6,2.0,6.0,3.0,4.0,1,0
237,False,1,37,22,6,-4.0,-6.0,-1.0,-4.0,0,1
238,False,1,31,12,4,-3.0,-5.0,-4.0,-4.0,1,0
239,True,4,21,15,6,2.0,6.0,2.0,4.0,0,1
240,False,3,33,44,30,-5.0,-5.0,-3.0,-2.0,1,0
241,True,4,39,42,33,6.0,6.0,2.0,0.0,0,1
242,False,2,31,53,12,-1.0,-2.0,-1.0,-1.0,1,0
243,True,3,42,41,6,2.0,2.0,0.0,1.0,0,1
244,True,2,49,36,6,1.0,2.0,1.0,1.0,1,0
245,False,1,34,61,14,-1.0,-2.0,-1.0,-1.0,0,1
246,False,0,28,29,4,-2.0,-2.0,-1.0,0.0,1,0
247,True,1,32,34,6,1.0,2.0,1.0,1.0,0,1
248,True,5,25,50,18,3.0,4.0,0.0,3.0,1,0
249,False,1,46,39,20,-3.0,-4.0,-3.0,0.0,0,1
250,True,2,20,23,8,3.0,4.0,2.0,1.0,1,0
251,False,0,43,45,2,-2.0,-3.0,-4.0,-2.0,0,1
252,True,3,36,41,8,3.0,-1.0,-1.0,0.0,1,0
253,False,2,35,54,8,-1.0,0.0,0.0,1.0,0,1
254,True,3,17,42,10,3.0,6.0,2.0,4.0,1,0
255,False,1,37,53,8,-4.0,-5.0,-3.0,-4.0,0,1
256,True,3,22,35,6,-1.0,0.0,1.0,0.0,1,0
257,False,2,31,55,8,0.0,0.0,0.0,1.0,0,1
258,True,2,14,26,8,1.0,2.0,0.0,2.0,1,0
259,False,0,28,52,6,-2.0,-2.0,-1.0,0.0,0,1
260,False,3,42,38,10,-2.0,-2.0,-2.0,1.0,1,0
261,True,4,24,31,10,1.0,2.0,1.0,1.0,0,1
262,False,1,22,35,8,-1.0,-2.0,0.0,-2.0,1,0
263,True,2,23,39,10,2.0,2.0,-1.0,2.0,0,1
264,True,6,30,32,8,2.0,4.0,4.0,1.0,1,0
265,False,2,27,38,14,-2.0,-4.0,0.0,-5.0,0,1
266,False,3,33,36,2,-2.0,-4.0,-2.0,-2.0,1,0
267,True,4,35,34,6,2.0,4.0,3.0,1.0,0,1
268,False,1,31,42,4,-4.0,-7.0,-6.0,-4.0,1,0
269,True,4,31,39,4,4.0,8.0,4.0,3.0,0,1
270,True,1,22,11,6,0.0,0.0,0.0,0.0,1,0
271,False,0,30,20,2,0.0,0.0,0.0,0.0,0,1
272,True,4,25,6,6,1.0,2.0,0.0,1.0,1,0
273,False,3,37,24,4,0.0,-2.0,1.0,-4.0,0,1
274,False,1,26,34,4,-2.0,-2.0,0.0,-1.0,1,0
275,True,3,20,25,4,1.0,2.0,1.0,1.0,0,1
276,True,6,31,35,10,4.0,6.0,3.0,2.0,1,0
277,False,2,25,23,10,-3.0,-5.0,-3.0,-5.0,0,1
278,False,3,27,32,6,-1.0,-1.0,1.0,1.0,1,0
279,True,4,32,26,8,-1.0,0.0,2.0,-1.0,0,1
280,False,2,24,30,8,-1.0,-2.0,-1.0,-2.0,1,0
281,True,5,21,33,8,0.0,2.0,0.0,3.0,0,1
282,False,4,44,51,8,-2.0,0.0,-2.0,4.0,1,0
283,True,5,45,40,6,-4.0,0.0,1.0,3.0,0,1
284,True,4,25,35,4,0.0,2.0,1.0,2.0,1,0
285,False,3,29,48,4,-2.0,-2.0,0.0,-1.0,0,1
286,True,5,32,43,10,2.0,6.0,0.0,7.0,1,0
287,False,4,41,28,4,-3.0,-6.0,-3.0,-3.0,0,1
288,False,3,45,29,10,-1.0,-2.0,-1.0,-1.0,1,0
289,True,4,35,43,6,1.0,2.0,1.0,1.0,0,1
290,True,2,35,21,6,3.0,4.0,2.0,1.0,1,0
291,False,1,24,31,12,-2.0,-4.0,-2.0,-2.0,0,1
292,False,2,49,58,6,-1.0,-3.0,-1.0,1.0,1,0
293,True,3,23,25,8,2.0,2.0,0.0,1.0,0,1
294,False,2,36,41,10,0.0,-2.0,-2.0,-1.0,1,0
295,True,3,33,47,8,1.0,2.0,1.0,1.0,0,1
296,False,1,31,28,12,-2.0,-2.0,0.0,-1.0,1,0
297,True,3,19,26,6,1.0,2.0,1.0,1.0,0,1
298,False,3,39,35,6,-1.0,-2.0,-1.0,-1.0,1,0
299,True,4,42,43,12,1.0,2.0,1.0,1.0,0,1
300,True,5,26,40,8,4.0,2.0,0.0,-1.0,1,0
301,False,4,46,39,6,-1.0,-2.0,-1.0,-1.0,0,1
302,False,1,42,32,8,-2.0,-4.0,-2.0,-2.0,1,0
303,True,3,31,22,12,2.0,4.0,2.0,2.0,0,1
304,False,3,39,40,10,1.0,2.0,1.0,1.0,1,0
305,True,4,39,48,8,0.0,-2.0,-1.0,-2.0,0,1
306,True,2,29,32,8,1.0,2.0,1.0,1.0,1,0
307,False,1,27,28,8,-1.0,-2.0,-1.0,-1.0,0,1
308,True,2,42,65,2,0.0,0.0,0.0,0.0,1,0
309,False,1,48,34,10,0.0,0.0,0.0,0.0,0,1
310,False,1,42,41,6,0.0,-2.0,-1.0,-2.0,1,0
311,True,2,51,45,6,2.0,2.0,1.0,1.0,0,1
312,False,3,35,27,10,1.0,0.0,-1.0,0.0,1,0
313,True,4,35,28,10,0.0,0.0,0.0,0.0,0,1
314,False,2,36,28,6,-2.0,-4.0,-1.0,-3.0,1,0
315,True,3,19,40,12,2.0,4.0,0.0,3.0,0,1
316,False,0,37,30,32,-3.0,-6.0,-3.0,-3.0,1,0
317,True,3,22,34,26,6.0,6.0,2.0,1.0,0,1
318,False,2,23,42,47,-2.0,-4.0,-2.0,-2.0,1,0
319,True,4,26,30,35,6.0,4.0,0.0,0.0,0,1
320,False,2,36,22,64,-1.0,0.0,0.0,-1.0,1,0
321,True,6,23,40,57,0.0,1.0,-1.0,1.0,0,1
322,True,5,30,39,16,2.0,0.0,4.0,1.0,1,0
323,False,4,24,35,12,-1.0,-1.0,0.0,-3.0,0,1
324,True,4,32,34,4,-2.0,-2.0,-1.0,0.0,1,0
325,False,3,30,36,8,2.0,2.0,0.0,1.0,0,1
326,False,2,24,33,23,-1.0,0.0,1.0,0.0,1,0
327,True,3,20,24,2,-1.0,0.0,0.0,1.0,0,1
328,False,1,23,30,12,-2.0,-4.0,-1.0,-3.0,1,0
329,True,3,34,34,8,2.0,4.0,2.0,2.0,0,1
330,False,1,33,33,14,1.0,0.0,-1.0,0.0,1,0
331,True,2,25,31,10,-1.0,0.0,1.0,0.0,0,1
332,False,1,22,25,10,-3.0,-5.0,-2.0,0.0,1,0
333,True,2,32,31,6,3.0,4.0,1.0,2.0,0,1
334,False,1,24,27,8,-3.0,-4.0,-1.0,-3.0,1,0
335,True,3,18,27,2,2.0,4.0,4.0,0.0,0,1
336,False,0,35,24,8,-1.0,-2.0,-1.0,-1.0,1,0
337,True,1,18,41,10,1.0,2.0,1.0,1.0,0,1
338,True,3,29,25,6,0.0,0.0,-1.0,1.0,1,0
339,False,2,31,41,10,-1.0,-1.0,2.0,0.0,0,1
340,True,3,36,40,12,0.0,0.0,0.0,1.0,1,0
341,False,2,46,36,10,0.0,0.0,0.0,-1.0,0,1
342,True,4,20,48,62,0.0,-1.0,0.0,1.0,1,0
343,False,3,42,28,78,0.0,-1.0,0.0,1.0,0,1
344,True,4,35,36,6,2.0,4.0,1.0,2.0,1,0
345,False,3,46,39,2,1.0,-3.0,-5.0,-3.0,0,1
346,False,3,28,40,6,-1.0,-1.0,-2.0,-2.0,1,0
347,True,6,36,38,2,2.0,2.0,1.0,0.0,0,1
348,False,2,33,19,4,-2.0,-4.0,-1.0,-3.0,1,0
349,True,3,26,34,2,3.0,4.0,1.0,2.0,0,1
350,True,2,29,32,6,0.0,0.0,0.0,0.0,1,0
351,False,1,32,34,6,-1.0,0.0,0.0,1.0,0,1
352,False,2,32,38,8,0.0,0.0,0.0,0.0,1,0
353,True,3,35,30,2,-1.0,0.0,0.0,1.0,0,1
354,False,0,30,31,4,-1.0,-2.0,-1.0,-1.0,1,0
355,True,1,22,39,4,1.0,2.0,1.0,1.0,0,1
356,False,1,29,31,13,-2.0,-2.0,-1.0,0.0,1,0
357,True,2,30,37,23,1.0,2.0,1.0,1.0,0,1
358,False,1,29,24,4,-1.0,-2.0,-1.0,-1.0,1,0
359,True,2,43,32,4,0.0,2.0,1.0,2.0,0,1
360,True,4,28,30,8,1.0,0.0,0.0,-1.0,1,0
361,False,3,45,36,6,0.0,0.0,-1.0,1.0,0,1
362,False,1,36,26,8,0.0,0.0,1.0,-1.0,1,0
363,True,2,39,32,6,0.0,0.0,0.0,0.0,0,1
364,True,2,35,32,6,0.0,2.0,1.0,2.0,1,0
365,False,1,44,43,8,-1.0,-3.0,-1.0,0.0,0,1
366,True,6,24,21,13,1.0,0.0,-1.0,0.0,1,0
367,False,2,29,28,53,-2.0,0.0,0.0,2.0,0,1
368,False,1,31,24,6,-2.0,-2.0,0.0,-1.0,1,0
369,True,2,19,28,4,1.0,2.0,1.0,1.0,0,1
370,True,6,40,29,8,6.0,10.0,4.0,4.0,1,0
371,False,2,24,30,8,-9.0,-9.0,-3.0,-4.0,0,1
372,False,1,25,44,22,-2.0,-2.0,-1.0,0.0,1,0
373,True,2,29,30,18,1.0,2.0,1.0,1.0,0,1
374,False,1,19,22,4,-3.0,-4.0,-2.0,-2.0,1,0
375,True,4,28,33,4,2.0,4.0,2.0,2.0,0,1
376,False,2,37,47,6,0.0,0.0,0.0,0.0,1,0
377,True,3,44,52,2,0.0,0.0,0.0,0.0,0,1
378,True,4,51,50,12,2.0,4.0,3.0,1.0,1,0
379,False,3,50,55,12,-2.0,-4.0,-2.0,-2.0,0,1
380,False,3,26,31,12,-1.0,0.0,-1.0,1.0,1,0
381,True,4,28,42,12,2.0,0.0,-1.0,0.0,0,1
382,True,5,27,31,8,0.0,2.0,2.0,1.0,1,0
383,False,4,34,49,2,0.0,-3.0,0.0,-1.0,0,1
384,False,1,25,23,10,0.0,0.0,0.0,0.0,1,0
385,True,2,28,34,12,0.0,0.0,0.0,0.0,0,1
386,True,2,36,38,4,1.0,2.0,1.0,1.0,1,0
387,False,1,38,45,6,0.0,-2.0,-1.0,-2.0,0,1
388,False,1,32,49,6,-1.0,-2.0,-3.0,1.0,1,0
389,True,3,29,35,4,1.0,2.0,-1.0,3.0,0,1
390,False,1,40,51,28,-4.0,-6.0,-4.0,-2.0,1,0
391,True,4,32,30,6,6.0,6.0,1.0,2.0,0,1
392,True,5,47,31,4,0.0,2.0,0.0,3.0,1,0
393,False,4,37,33,6,-1.0,-2.0,-1.0,-1.0,0,1
394,False,4,31,23,6,-4.0,-5.0,-3.0,2.0,1,0
395,True,5,34,27,6,1.0,4.0,3.0,2.0,0,1
396,False,2,51,37,8,-2.0,-4.0,-1.0,-3.0,1,0
397,True,5,32,18,6,2.0,4.0,0.0,4.0,0,1
398,True,4,27,36,4,3.0,6.0,1.0,5.0,1,0
399,False,1,25,46,6,-5.0,-5.0,-3.0,-3.0,0,1
400,False,3,21,38,2,1.0,0.0,0.0,-1.0,1,0
401,True,4,35,59,2,1.0,0.0,0.0,-1.0,0,1
402,False,1,25,43,6,-1.0,-2.0,-1.0,-1.0,1,0
403,True,2,42,44,6,1.0,2.0,0.0,2.0,0,1
404,True,2,30,38,8,1.0,2.0,1.0,1.0,1,0
405,False,1,37,50,2,-3.0,-2.0,-2.0,2.0,0,1
406,False,1,23,49,31,-6.0,-9.0,-2.0,-3.0,1,0
407,True,5,41,49,9,5.0,8.0,6.0,1.0,0,1
408,False,1,39,32,14,-3.0,-5.0,-5.0,-3.0,1,0
409,True,3,38,46,38,5.0,6.0,2.0,2.0,0,1
410,False,1,11,54,0,-1.0,-2.0,0.0,-2.0,1,0
411,True,2,26,46,2,1.0,2.0,1.0,1.0,0,1
412,True,2,26,18,6,2.0,2.0,0.0,1.0,1,0
413,False,1,52,35,8,0.0,-2.0,-1.0,-1.0,0,1
414,True,2,22,21,8,1.0,4.0,4.0,1.0,1,0
415,False,1,24,38,6,-2.0,-4.0,-3.0,0.0,0,1
416,False,1,41,29,8,-1.0,-2.0,-2.0,-1.0,1,0
417,True,3,31,31,10,2.0,2.0,2.0,-1.0,0,1
418,True,2,28,28,6,3.0,4.0,1.0,2.0,1,0
419,False,0,28,34,6,-2.0,-4.0,-3.0,-1.0,0,1
420,True,4,27,12,14,5.0,6.0,4.0,0.0,1,0
421,False,3,37,30,10,-5.0,-7.0,-2.0,-1.0,0,1
422,True,3,20,40,11,2.0,4.0,3.0,1.0,1,0
423,False,1,35,31,6,-3.0,-4.0,-2.0,-1.0,0,1
424,False,2,21,36,4,0.0,-2.0,-2.0,-1.0,1,0
425,True,3,41,47,2,2.0,2.0,-1.0,2.0,0,1
426,True,4,48,16,6,1.0,2.0,2.0,0.0,1,0
427,False,2,28,30,20,-2.0,-2.0,-1.0,0.0,0,1
428,False,3,38,29,12,-1.0,-2.0,-1.0,-1.0,1,0
429,True,4,37,27,12,1.0,2.0,-1.0,3.0,0,1
430,True,4,25,37,8,1.0,2.0,0.0,2.0,1,0
431,False,3,34,43,8,-3.0,-1.0,1.0,-2.0,0,1
432,True,5,34,18,2,3.0,4.0,2.0,1.0,1,0
433,False,2,31,26,6,0.0,-4.0,-3.0,-4.0,0,1
434,False,1,17,39,12,-2.0,-2.0,1.0,-2.0,1,0
435,True,2,39,30,6,1.0,2.0,1.0,1.0,0,1
436,True,3,21,17,2,3.0,2.0,-1.0,1.0,1,0
437,False,2,35,41,6,-1.0,-2.0,-1.0,-1.0,0,1
438,True,6,24,19,10,7.0,8.0,1.0,3.0,1,0
439,False,2,36,37,16,-5.0,-6.0,-5.0,-5.0,0,1
440,True,3,33,31,23,-2.0,-2.0,0.0,-1.0,1,0
441,False,2,30,36,14,3.0,0.0,1.0,3.0,0,1
442,False,2,38,30,14,0.0,0.0,0.0,0.0,1,0
443,True,3,19,40,12,-2.0,0.0,1.0,1.0,0,1
444,False,2,22,15,6,-3.0,-6.0,-2.0,-4.0,1,0
445,True,4,32,38,4,3.0,6.0,3.0,3.0,0,1
446,True,5,26,38,8,1.0,2.0,2.0,2.0,1,0
447,False,2,18,32,10,-2.0,-2.0,-2.0,-1.0,0,1
448,True,2,28,29,9,3.0,4.0,1.0,2.0,1,0
449,False,0,29,32,9,-2.0,-4.0,-3.0,-1.0,0,1
450,False,2,27,37,8,0.0,0.0,0.0,0.0,1,0
451,True,4,33,46,6,0.0,0.0,-1.0,1.0,0,1
452,False,1,29,33,10,1.0,0.0,-1.0,0.0,1,0
453,True,2,39,48,8,0.0,0.0,0.0,0.0,0,1
454,True,5,31,44,8,1.0,4.0,2.0,2.0,1,0
455,False,4,35,61,8,-3.0,-4.0,-1.0,-1.0,0,1
456,True,5,35,35,6,4.0,8.0,3.0,5.0,1,0
457,False,2,27,45,2,-6.0,-8.0,-3.0,-4.0,0,1
458,False,0,33,33,31,-6.0,-8.0,-4.0,-2.0,1,0
459,True,7,34,48,10,6.0,8.0,3.0,3.0,0,1
460,True,4,47,48,12,-2.0,-2.0,-1.0,-1.0,1,0
461,False,3,29,52,22,3.0,2.0,1.0,0.0,0,1
462,True,4,33,35,8,3.0,-1.0,-2.0,0.0,1,0
463,False,3,42,44,12,0.0,0.0,0.0,0.0,0,1
464,False,0,34,37,22,0.0,-6.0,-7.0,-2.0,1,0
465,True,4,34,31,22,5.0,6.0,3.0,1.0,0,1
466,False,3,30,35,20,-4.0,-4.0,-1.0,-2.0,1,0
467,True,5,39,53,18,4.0,4.0,2.0,0.0,0,1
468,True,3,33,38,4,4.0,6.0,4.0,1.0,1,0
469,False,0,28,25,2,-5.0,-6.0,-2.0,-3.0,0,1
470,True,3,34,22,8,2.0,4.0,1.0,3.0,1,0
