,game_id,team_id,won,goals,shots,hits,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,Game_away,Game_home,Game_OT,Game_REG,Game_SO
7430,2014020084,12,0,1,22,22,10,5,1,50.8,12,3,1,0,0,1,0
7431,2014020084,52,1,3,26,27,10,5,0,49.2,15,11,0,1,0,1,0
7432,2014020639,28,1,3,25,41,6,3,1,48.3,2,2,1,0,0,1,0
7433,2014020639,53,0,2,29,43,6,3,0,51.7,5,5,0,1,0,1,0
7434,2014020476,2,1,2,32,21,4,3,0,53.8,6,6,1,0,0,1,0
7435,2014020476,17,0,1,18,25,6,2,0,46.2,7,4,0,1,0,1,0
7436,2014021139,20,1,5,25,20,8,3,1,37.0,10,4,1,0,0,1,0
7437,2014021139,25,0,3,36,18,6,4,1,63.0,11,13,0,1,0,1,0
7438,2014020887,23,1,4,24,38,10,3,2,46.3,15,9,1,0,0,1,0
7439,2014020887,2,0,0,37,34,6,5,0,53.7,17,15,0,1,0,1,0
7440,2014020165,26,0,2,32,28,8,3,1,57.6,4,8,1,0,0,1,0
7441,2014020165,12,1,3,32,24,6,4,1,42.4,11,12,0,1,0,1,0
7442,2014021095,13,0,3,36,24,0,2,0,43.4,8,4,1,0,0,1,0
7443,2014021095,14,1,4,25,19,4,0,0,56.6,8,9,0,1,0,1,0
7444,2014020215,22,1,3,33,19,2,3,0,57.4,5,9,1,0,0,1,0
7445,2014020215,3,0,1,21,17,6,1,0,42.6,12,5,0,1,0,1,0
7446,2014020174,22,0,1,36,18,5,4,0,34.3,4,5,1,0,0,1,0
7447,2014020174,4,1,4,25,26,13,0,0,65.7,5,9,0,1,0,1,0
7448,2014020344,15,0,2,37,36,23,3,1,51.9,11,7,1,0,0,1,0
7449,2014020344,10,1,6,23,34,21,4,3,48.1,15,15,0,1,0,1,0
7450,2014020523,24,0,1,36,40,2,1,0,37.7,9,3,1,0,0,0,1
7451,2014020523,53,1,1,29,44,2,1,0,62.3,3,4,0,1,0,0,1
7452,2014020170,18,1,3,33,19,8,4,1,46.0,5,5,1,0,0,1,0
7453,2014020170,23,0,1,27,17,10,3,1,54.0,14,8,0,1,0,1,0
7454,2014020494,12,0,0,18,16,6,1,0,54.1,6,6,1,0,0,1,0
7455,2014020494,3,1,1,31,16,2,3,0,45.9,6,9,0,1,0,1,0
7456,2014021131,6,1,2,30,33,6,3,0,40.3,8,7,1,0,1,0,0
7457,2014021131,12,0,1,31,49,6,3,0,59.7,10,13,0,1,1,0,0
7458,2014020112,16,0,2,24,19,8,3,1,46.2,4,6,1,0,0,1,0
7459,2014020112,19,1,3,31,21,8,3,0,53.8,2,10,0,1,0,1,0
7460,2014020637,13,0,2,27,17,6,3,0,38.0,14,4,1,0,0,1,0
7461,2014020637,52,1,8,35,26,6,3,2,62.0,15,9,0,1,0,1,0
7462,2014020461,30,0,3,29,29,6,3,0,44.4,10,4,1,0,0,1,0
7463,2014020461,16,1,5,39,23,6,3,1,55.6,11,6,0,1,0,1,0
7464,2014020628,21,0,1,32,28,8,2,1,43.9,11,2,1,0,0,1,0
7465,2014020628,15,1,2,38,25,6,3,1,56.1,13,7,0,1,0,1,0
7466,2014021023,8,1,3,30,22,10,4,0,46.2,9,13,1,0,0,1,0
7467,2014021023,2,0,1,36,36,8,5,1,53.8,22,18,0,1,0,1,0
7468,2014020216,28,0,2,34,29,20,3,1,47.7,4,7,1,0,0,1,0
7469,2014020216,16,1,5,37,13,18,3,0,52.3,8,7,0,1,0,1,0
7470,2014020967,20,1,5,24,21,4,3,1,44.6,2,6,1,0,0,1,0
7471,2014020967,17,0,2,35,22,6,2,1,55.4,6,9,0,1,0,1,0
7472,2014020335,2,0,2,28,25,9,2,0,38.2,5,5,1,0,0,1,0
7473,2014020335,15,1,5,27,33,9,2,1,61.8,4,7,0,1,0,1,0
7474,2014020543,26,0,2,39,38,8,3,1,63.0,14,5,1,0,0,0,1
7475,2014020543,22,1,2,21,32,8,3,0,37.0,10,4,0,1,0,0,1
7476,2014020825,52,1,4,38,23,10,4,2,48.6,3,5,1,0,0,0,1
7477,2014020825,17,0,4,29,15,8,5,2,51.4,9,5,0,1,0,0,1
7478,2014020410,16,1,2,39,13,2,3,0,52.5,7,9,1,0,0,0,1
7479,2014020410,1,0,2,24,14,6,1,0,47.5,7,8,0,1,0,0,1
7480,2014020558,13,1,2,33,22,2,1,1,43.1,4,3,1,0,0,1,0
7481,2014020558,7,0,0,30,31,2,1,0,56.9,6,4,0,1,0,1,0
7482,2014021225,6,0,2,38,23,4,3,0,58.9,3,5,1,0,0,0,1
7483,2014021225,14,1,2,25,35,8,1,0,41.1,14,6,0,1,0,0,1
7484,2014020924,17,1,4,25,15,14,5,1,53.8,9,10,1,0,0,1,0
7485,2014020924,18,0,3,40,22,16,4,1,46.2,8,10,0,1,0,1,0
7486,2014020234,52,1,3,37,28,6,2,0,55.4,8,10,1,0,0,1,0
7487,2014020234,12,0,1,23,29,4,3,1,44.6,13,8,0,1,0,1,0
7488,2014020805,30,0,1,30,17,8,3,0,47.8,8,6,1,0,1,0,0
7489,2014020805,52,1,2,34,38,6,4,0,52.2,10,8,0,1,1,0,0
7490,2014021058,19,0,1,33,21,8,3,0,49.2,13,2,1,0,0,0,1
7491,2014021058,52,1,1,34,38,10,2,0,50.8,19,10,0,1,0,0,1
7492,2014020031,22,0,4,29,23,19,3,1,45.3,8,10,1,0,0,0,1
7493,2014020031,23,1,4,43,30,11,7,2,54.7,8,5,0,1,0,0,1
7494,2014020703,17,1,5,27,16,10,1,0,56.6,6,2,1,0,0,1,0
7495,2014020703,13,0,4,41,28,2,5,3,43.4,3,5,0,1,0,1,0
7496,2014020095,23,1,4,23,9,14,2,1,41.5,3,10,1,0,0,1,0
7497,2014020095,19,0,1,32,22,8,5,1,58.5,4,6,0,1,0,1,0
7498,2014020143,53,0,1,33,31,15,4,1,55.0,1,3,1,0,0,1,0
7499,2014020143,13,1,2,26,23,17,3,1,45.0,2,6,0,1,0,1,0
7500,2014020251,10,0,2,34,19,8,4,0,63.5,6,2,1,0,0,1,0
7501,2014020251,7,1,6,35,40,10,2,1,36.5,6,6,0,1,0,1,0
7502,2014020388,21,0,2,22,19,35,4,1,46.3,9,4,1,0,0,1,0
7503,2014020388,52,1,6,37,26,37,3,0,53.7,9,4,0,1,0,1,0
7504,2014020762,26,0,2,31,47,2,2,1,65.6,2,1,1,0,0,1,0
7505,2014020762,13,1,3,20,35,4,1,0,34.4,5,6,0,1,0,1,0
7506,2014020371,6,0,0,31,36,8,0,0,50.0,9,0,1,0,0,1,0
7507,2014020371,26,1,2,35,28,2,3,0,50.0,14,4,0,1,0,1,0
7508,2014020776,25,0,2,40,10,4,2,1,50.0,4,2,1,0,0,1,0
7509,2014020776,7,1,3,24,20,4,2,1,50.0,3,4,0,1,0,1,0
7510,2014020313,4,0,0,21,11,11,2,0,51.5,5,7,1,0,0,0,1
7511,2014020313,2,1,0,46,30,9,3,0,48.5,19,22,0,1,0,0,1
7512,2014020021,9,1,2,34,22,8,3,0,47.5,7,6,1,0,0,0,1
7513,2014020021,14,0,2,40,27,8,3,1,52.5,10,8,0,1,0,0,1
7514,2014020706,30,1,2,29,13,8,2,0,42.4,12,6,1,0,0,1,0
7515,2014020706,22,0,1,24,17,6,3,0,57.6,22,7,0,1,0,1,0
7516,2014020323,52,1,2,26,19,28,3,1,56.1,5,2,1,0,0,1,0
7517,2014020323,7,0,1,20,31,13,4,0,43.9,9,5,0,1,0,1,0
7518,2014020103,23,0,3,29,21,27,3,0,45.3,3,10,1,0,0,1,0
7519,2014020103,21,1,7,48,18,15,4,1,54.7,3,11,0,1,0,1,0
7520,2014020688,23,0,1,28,15,10,7,0,48.3,10,4,1,0,0,1,0
7521,2014020688,14,1,4,26,16,14,5,0,51.7,6,3,0,1,0,1,0
7522,2014020545,2,1,5,33,15,8,7,2,49.2,15,7,1,0,0,1,0
7523,2014020545,52,0,2,23,24,14,4,1,50.8,14,10,0,1,0,1,0
7524,2014020153,9,0,2,29,31,6,1,0,52.4,7,7,1,0,0,1,0
7525,2014020153,6,1,4,30,18,2,3,0,47.6,3,3,0,1,0,1,0
7526,2014020525,22,0,1,27,11,10,5,0,37.7,6,7,1,0,0,1,0
7527,2014020525,20,1,4,27,33,14,3,0,62.3,7,10,0,1,0,1,0
7528,2014020561,4,0,1,24,32,4,3,0,47.2,6,9,1,0,0,1,0
7529,2014020561,12,1,2,26,28,6,2,0,52.8,6,8,0,1,0,1,0
7530,2014020204,3,0,4,35,39,4,2,0,35.8,10,12,1,0,0,1,0
7531,2014020204,10,1,5,31,43,4,2,1,64.2,17,16,0,1,0,1,0
7532,2014021181,8,1,4,28,25,8,7,1,49.3,0,2,1,0,0,1,0
7533,2014021181,13,0,1,25,27,14,4,1,50.7,6,1,0,1,0,1,0
7534,2014020863,52,0,1,20,25,12,3,0,49.1,4,6,1,0,0,1,0
7535,2014020863,15,1,5,33,23,6,6,3,50.9,8,5,0,1,0,1,0
7536,2014020629,10,0,0,19,30,11,3,0,56.9,8,1,1,0,0,1,0
7537,2014020629,26,1,2,20,41,13,2,0,43.1,14,6,0,1,0,1,0
7538,2014020026,20,0,1,24,25,19,6,1,45.0,1,5,1,0,0,1,0
7539,2014020026,19,1,4,39,14,21,5,2,55.0,2,1,0,1,0,1,0
7540,2014020019,5,1,5,41,35,17,5,3,49.3,11,10,1,0,0,1,0
7541,2014020019,10,0,2,25,34,17,5,2,50.7,7,11,0,1,0,1,0
7542,2014021001,24,0,3,32,10,17,3,1,49.2,9,11,1,0,0,1,0
7543,2014021001,20,1,6,23,17,11,6,2,50.8,16,14,0,1,0,1,0
7544,2014020645,30,1,7,37,12,11,6,2,57.6,5,2,1,0,0,1,0
7545,2014020645,7,0,0,18,30,17,3,0,42.4,8,3,0,1,0,1,0
7546,2014020672,3,1,5,31,30,6,6,1,51.6,4,0,1,0,0,1,0
7547,2014020672,5,0,2,34,41,12,3,1,48.4,8,4,0,1,0,1,0
7548,2014021042,5,0,0,35,14,6,0,0,47.4,5,8,1,0,0,1,0
7549,2014021042,1,1,2,19,14,2,2,0,52.6,13,7,0,1,0,1,0
7550,2014020848,15,1,3,33,36,27,5,2,50.0,3,1,1,0,0,1,0
7551,2014020848,5,0,1,33,50,41,3,0,50.0,6,6,0,1,0,1,0
7552,2014020788,24,0,3,28,14,17,5,1,49.2,11,8,1,0,0,1,0
7553,2014020788,14,1,5,23,25,17,5,0,50.8,9,5,0,1,0,1,0
7554,2014020789,25,1,3,25,20,6,3,1,59.4,11,6,1,0,1,0,0
7555,2014020789,3,0,2,36,28,6,3,1,40.6,10,10,0,1,1,0,0
7556,2014020798,9,1,2,26,19,20,3,1,54.5,3,0,1,0,0,1,0
7557,2014020798,7,0,1,36,32,18,4,1,45.5,3,5,0,1,0,1,0
7558,2014020051,25,1,3,28,12,8,4,1,46.7,5,4,1,0,0,1,0
7559,2014020051,5,0,2,29,33,8,4,2,53.3,7,8,0,1,0,1,0
7560,2014020530,5,0,1,28,20,16,3,0,45.0,4,3,1,0,0,1,0
7561,2014020530,1,1,3,27,21,16,3,1,55.0,5,9,0,1,0,1,0
7562,2014020285,53,0,1,27,18,4,2,1,56.1,7,9,1,0,0,1,0
7563,2014020285,25,1,3,27,21,4,2,0,43.9,16,13,0,1,0,1,0
7564,2014020952,9,1,3,20,19,6,2,1,43.7,13,1,1,0,0,1,0
7565,2014020952,52,0,1,36,33,4,3,0,56.3,12,3,0,1,0,1,0
7566,2014020235,6,0,1,22,25,22,3,1,41.0,6,0,1,0,0,1,0
7567,2014020235,8,1,5,34,24,18,5,1,59.0,15,4,0,1,0,1,0
7568,2014020241,25,1,2,27,10,11,4,0,49.2,10,1,1,0,0,1,0
7569,2014020241,26,0,0,27,20,13,3,0,50.8,11,3,0,1,0,1,0
7570,2014020436,12,0,1,26,20,4,3,1,46.8,6,4,1,0,0,1,0
7571,2014020436,4,1,5,23,27,8,1,1,53.2,5,6,0,1,0,1,0
7572,2014020892,53,0,0,38,25,4,4,0,44.4,5,6,1,0,0,1,0
7573,2014020892,1,1,3,28,26,8,2,0,55.6,10,7,0,1,0,1,0
7574,2014020696,26,0,2,28,45,13,5,1,55.6,12,8,1,0,0,1,0
7575,2014020696,28,1,4,25,42,17,3,2,44.4,14,9,0,1,0,1,0
7576,2014021187,52,1,2,34,23,6,4,1,37.9,5,3,1,0,0,1,0
7577,2014021187,30,0,0,32,22,8,3,0,62.1,4,8,0,1,0,1,0
7578,2014020504,12,1,1,33,13,11,2,0,43.6,6,6,1,0,0,0,1
7579,2014020504,1,0,1,19,21,9,3,0,56.4,8,3,0,1,0,0,1
7580,2014020572,30,0,1,22,25,57,4,1,44.9,6,3,1,0,0,1,0
7581,2014020572,25,1,7,35,19,35,5,1,55.1,13,10,0,1,0,1,0
7582,2014021017,10,0,3,28,18,11,4,1,34.4,7,7,1,0,0,1,0
7583,2014021017,20,1,6,28,13,28,2,1,65.6,4,13,0,1,0,1,0
7584,2014020610,7,0,1,21,13,8,3,0,37.9,5,4,1,0,0,1,0
7585,2014020610,14,1,2,47,15,6,4,0,62.1,9,8,0,1,0,1,0
7586,2014020114,14,0,2,19,20,7,4,0,54.7,3,1,1,0,0,1,0
7587,2014020114,30,1,7,22,12,13,1,0,45.3,0,7,0,1,0,1,0
7588,2014020956,20,1,3,32,24,6,7,2,48.5,15,4,1,0,0,0,1
7589,2014020956,6,0,3,37,18,14,3,0,51.5,9,7,0,1,0,0,1
7590,2014020962,23,0,2,34,39,7,4,0,52.2,8,8,1,0,0,0,1
7591,2014020962,53,1,2,35,35,13,1,0,47.8,6,4,0,1,0,0,1
7592,2014020842,53,0,2,17,32,6,1,0,45.9,1,6,1,0,0,1,0
7593,2014020842,21,1,5,34,32,2,3,1,54.1,6,10,0,1,0,1,0
7594,2014020064,21,0,2,34,23,11,4,0,50.8,10,3,1,0,0,1,0
7595,2014020064,8,1,3,36,10,13,3,1,49.2,7,11,0,1,0,1,0
7596,2014020005,29,1,3,40,15,4,4,1,49.1,3,3,1,0,0,1,0
7597,2014020005,7,0,1,22,16,10,1,0,50.9,5,6,0,1,0,1,0
7598,2014020580,29,1,4,27,25,8,3,0,46.9,4,3,1,0,0,1,0
7599,2014020580,21,0,3,29,26,6,4,0,53.1,7,12,0,1,0,1,0
7600,2014020222,5,0,0,33,28,8,3,0,47.3,12,7,1,0,0,1,0
7601,2014020222,3,1,5,35,22,6,4,1,52.7,11,14,0,1,0,1,0
7602,2014020033,10,1,6,36,23,4,4,2,56.1,8,2,1,0,0,1,0
7603,2014020033,3,0,3,38,16,8,2,0,43.9,16,6,0,1,0,1,0
7604,2014020319,22,0,2,37,19,13,2,0,44.6,5,4,1,0,0,1,0
7605,2014020319,25,1,3,34,20,9,4,0,55.4,8,12,0,1,0,1,0
7606,2014020886,18,1,1,38,12,10,8,1,41.0,6,2,1,0,0,0,1
7607,2014020886,7,0,1,17,31,20,3,0,59.0,9,1,0,1,0,0,1
7608,2014020294,1,1,2,26,21,8,2,0,53.4,13,3,1,0,0,1,0
7609,2014020294,22,0,0,29,18,4,4,0,46.6,19,5,0,1,0,1,0
7610,2014020408,13,0,2,34,32,8,3,0,47.5,5,6,1,0,0,1,0
7611,2014020408,19,1,4,28,13,6,4,0,52.5,10,8,0,1,0,1,0
7612,2014020036,24,1,5,44,21,13,6,1,68.2,3,1,1,0,0,1,0
7613,2014020036,7,0,1,12,17,19,3,0,31.8,6,3,0,1,0,1,0
7614,2014021047,2,0,1,39,38,2,2,0,44.1,6,6,1,0,0,1,0
7615,2014021047,16,1,4,30,18,17,1,0,55.9,12,7,0,1,0,1,0
7616,2014020727,15,0,0,36,29,10,5,0,41.8,9,1,1,0,1,0,0
7617,2014020727,8,1,1,30,21,14,3,0,58.2,11,4,0,1,1,0,0
7618,2014020596,17,1,3,22,17,8,2,1,42.9,10,10,1,0,0,1,0
7619,2014020596,20,0,2,30,19,4,4,0,57.1,17,10,0,1,0,1,0
7620,2014021068,23,1,4,42,32,8,3,1,48.1,7,2,1,0,0,1,0
7621,2014021068,26,0,1,26,34,21,3,1,51.9,12,4,0,1,0,1,0
7622,2014021056,17,0,1,27,21,6,2,0,50.8,5,3,1,0,0,1,0
7623,2014021056,13,1,3,32,34,4,3,0,49.2,4,6,0,1,0,1,0
7624,2014020534,10,0,2,23,18,8,2,0,51.0,7,6,1,0,0,1,0
7625,2014020534,14,1,3,41,17,4,4,1,49.0,6,11,0,1,0,1,0
7626,2014021209,30,1,4,27,16,6,1,1,57.6,5,7,1,0,0,1,0
7627,2014021209,18,0,2,34,20,4,2,0,42.4,12,8,0,1,0,1,0
7628,2014020141,16,1,4,39,18,14,5,0,57.6,10,3,1,0,0,0,1
7629,2014020141,9,0,4,32,23,12,6,1,42.4,7,8,0,1,0,0,1
7630,2014020588,28,1,4,26,11,6,4,0,54.3,6,7,1,0,1,0,0
7631,2014020588,30,0,3,31,11,10,2,0,45.7,5,6,0,1,1,0,0
7632,2014020364,1,0,0,29,31,8,4,0,43.4,4,6,1,0,0,1,0
7633,2014020364,5,1,1,23,23,22,2,0,56.6,7,8,0,1,0,1,0
7634,2014020869,6,0,1,27,26,13,5,0,46.0,3,9,1,0,0,1,0
7635,2014020869,19,1,5,15,22,17,3,1,54.0,2,5,0,1,0,1,0
7636,2014020060,18,1,2,27,23,10,4,0,50.9,8,4,1,0,0,1,0
7637,2014020060,52,0,0,31,26,12,3,0,49.1,8,1,0,1,0,1,0
7638,2014020626,52,0,4,32,27,17,6,0,42.7,8,7,1,0,0,0,1
7639,2014020626,24,1,4,43,35,19,5,2,57.3,14,7,0,1,0,0,1
7640,2014021108,28,1,6,30,19,10,1,0,55.7,5,2,1,0,0,1,0
7641,2014021108,17,0,4,34,16,4,4,0,44.3,12,2,0,1,0,1,0
7642,2014020814,52,0,1,33,20,12,5,1,47.6,12,4,1,0,0,1,0
7643,2014020814,18,1,3,26,21,10,6,2,52.4,10,4,0,1,0,1,0
7644,2014020376,23,1,3,31,22,8,2,0,58.0,3,3,1,0,0,1,0
7645,2014020376,5,0,0,22,33,6,3,0,42.0,6,5,0,1,0,1,0
7646,2014021179,21,0,1,10,35,0,1,0,53.5,7,3,1,0,0,1,0
7647,2014021179,26,1,3,26,28,2,0,0,46.5,16,3,0,1,0,1,0
7648,2014020864,13,1,2,21,42,7,1,0,38.5,10,7,1,0,0,0,1
7649,2014020864,8,0,2,39,31,7,1,0,61.5,11,7,0,1,0,0,1
7650,2014020623,3,1,3,32,27,6,3,0,35.6,8,6,1,0,0,1,0
7651,2014020623,28,0,1,31,19,6,2,1,64.4,14,11,0,1,0,1,0
7652,2014020107,6,1,4,33,24,8,4,1,60.3,8,11,1,0,0,1,0
7653,2014020107,10,0,1,33,39,10,3,0,39.7,8,13,0,1,0,1,0
7654,2014021195,52,1,1,31,23,12,4,0,55.0,3,5,1,0,0,1,0
7655,2014021195,19,0,0,30,32,24,2,0,45.0,3,7,0,1,0,1,0
7656,2014021106,13,1,4,28,21,10,1,0,34.4,10,8,1,0,0,1,0
7657,2014021106,10,0,1,25,37,16,3,0,65.6,8,10,0,1,0,1,0
7658,2014020162,25,0,1,20,9,8,4,0,51.9,3,3,1,0,0,1,0
7659,2014020162,30,1,4,30,5,8,4,2,48.1,4,14,0,1,0,1,0
7660,2014020144,24,0,0,24,19,6,4,0,40.7,8,6,1,0,0,1,0
7661,2014020144,19,1,2,29,16,8,3,0,59.3,4,9,0,1,0,1,0
7662,2014020885,6,1,6,30,39,17,4,2,59.0,10,8,1,0,0,1,0
7663,2014020885,16,0,2,28,24,17,4,1,41.0,9,9,0,1,0,1,0
7664,2014021100,25,1,3,30,10,8,7,1,50.0,18,13,1,0,0,0,1
7665,2014021100,20,0,3,34,11,14,4,0,50.0,9,28,0,1,0,0,1
7666,2014021109,18,1,3,19,19,10,5,0,44.8,8,5,1,0,0,1,0
7667,2014021109,14,0,2,30,15,12,5,0,55.2,10,4,0,1,0,1,0
7668,2014020067,28,1,4,32,6,11,4,2,53.5,2,9,1,0,0,1,0
7669,2014020067,1,0,2,37,10,13,3,0,46.5,9,1,0,1,0,1,0
7670,2014020094,5,0,3,26,19,10,3,0,45.9,4,7,1,0,1,0,0
7671,2014020094,17,1,4,31,30,10,3,0,54.1,3,4,0,1,1,0,0
7672,2014020020,24,1,3,26,19,6,3,0,54.9,4,2,1,0,0,1,0
7673,2014020020,17,0,2,29,26,8,2,0,45.1,9,0,0,1,0,1,0
7674,2014020370,4,0,1,29,27,7,2,1,50.0,16,6,1,0,0,1,0
7675,2014020370,28,1,2,27,38,9,1,0,50.0,12,14,0,1,0,1,0
7676,2014020612,16,0,2,21,17,4,2,0,50.0,17,4,1,0,0,1,0
7677,2014020612,22,1,5,22,29,4,2,1,50.0,12,12,0,1,0,1,0
7678,2014020726,16,1,4,33,26,6,3,0,46.2,11,13,1,0,0,1,0
7679,2014020726,24,0,1,22,31,6,3,1,53.8,11,7,0,1,0,1,0
7680,2014020760,2,1,2,30,48,7,1,0,46.6,10,5,1,0,0,0,1
7681,2014020760,4,0,2,18,47,7,1,0,53.4,6,4,0,1,0,0,1
7682,2014020995,6,1,3,22,29,8,3,1,44.6,14,12,1,0,0,1,0
7683,2014020995,9,0,1,40,29,8,3,0,55.4,14,9,0,1,0,1,0
7684,2014020594,15,1,6,26,29,6,2,0,39.0,9,13,1,0,0,1,0
7685,2014020594,10,0,2,33,36,6,2,0,61.0,6,13,0,1,0,1,0
7686,2014021185,12,0,3,52,6,0,0,0,69.8,10,2,1,0,0,1,0
7687,2014021185,7,1,4,25,10,0,0,0,30.2,4,4,0,1,0,1,0
7688,2014020233,21,1,3,29,23,11,2,1,58.5,6,6,1,0,0,0,1
7689,2014020233,3,0,3,33,22,9,3,0,41.5,6,8,0,1,0,0,1
7690,2014020359,8,1,4,30,9,2,2,1,53.1,5,8,1,0,0,1,0
7691,2014020359,21,0,3,29,22,4,1,0,46.9,8,15,0,1,0,1,0
7692,2014021018,17,0,2,33,19,8,3,1,56.5,7,3,1,0,0,1,0
7693,2014021018,4,1,7,36,39,16,4,3,43.5,8,4,0,1,0,1,0
7694,2014020400,6,1,5,33,33,8,2,1,44.6,1,6,1,0,0,1,0
7695,2014020400,53,0,2,26,36,4,4,1,55.4,5,6,0,1,0,1,0
7696,2014020701,15,0,3,28,21,10,3,0,43.4,6,5,1,0,0,1,0
7697,2014020701,29,1,4,30,31,6,5,0,56.6,4,6,0,1,0,1,0
7698,2014020583,28,1,3,37,26,6,7,1,40.0,7,4,1,0,0,1,0
7699,2014020583,52,0,2,19,45,14,3,2,60.0,15,11,0,1,0,1,0
7700,2014020219,20,0,1,23,32,6,1,1,44.8,9,3,1,0,0,1,0
7701,2014020219,12,1,4,31,30,2,3,1,55.2,9,6,0,1,0,1,0
7702,2014020942,18,0,1,34,16,4,3,0,56.9,10,6,1,0,0,1,0
7703,2014020942,1,1,3,24,17,6,2,1,43.1,9,4,0,1,0,1,0
7704,2014020155,15,0,3,38,19,11,2,1,50.0,5,7,1,0,0,1,0
7705,2014020155,14,1,4,28,33,11,2,0,50.0,7,10,0,1,0,1,0
7706,2014020321,1,0,0,20,16,9,0,0,47.1,7,10,1,0,0,1,0
7707,2014020321,23,1,2,36,20,5,2,0,52.9,9,3,0,1,0,1,0
7708,2014020616,5,1,2,37,39,8,4,1,61.5,11,5,1,0,1,0,0
7709,2014020616,8,0,1,28,18,8,4,0,38.5,12,10,0,1,1,0,0
7710,2014020922,26,0,2,22,25,2,1,0,42.2,9,3,1,0,0,1,0
7711,2014020922,24,1,4,32,52,2,1,0,57.8,12,8,0,1,0,1,0
7712,2014020040,28,1,5,23,13,8,3,1,50.8,6,2,1,0,0,0,1
7713,2014020040,15,0,5,34,26,6,4,2,49.2,6,12,0,1,0,0,1
7714,2014021031,12,1,3,27,13,8,6,1,56.6,1,1,1,0,0,1,0
7715,2014021031,29,0,2,24,34,12,4,1,43.4,4,3,0,1,0,1,0
7716,2014020121,15,0,2,22,25,10,2,0,49.2,9,3,1,0,0,1,0
7717,2014020121,23,1,4,34,20,4,5,2,50.8,13,10,0,1,0,1,0
7718,2014020702,25,0,2,42,21,10,5,1,46.2,7,8,1,0,0,1,0
7719,2014020702,8,1,3,26,19,23,5,1,53.8,13,4,0,1,0,1,0
7720,2014020658,52,1,4,35,37,28,3,1,44.6,3,6,1,0,0,1,0
7721,2014020658,16,0,2,33,22,20,2,0,55.4,6,7,0,1,0,1,0
7722,2014020992,25,1,2,39,32,6,3,0,48.1,5,5,1,0,0,1,0
7723,2014020992,4,0,1,26,31,6,3,0,51.9,7,3,0,1,0,1,0
7724,2014020764,14,1,5,29,18,10,3,1,48.4,3,9,1,0,0,1,0
7725,2014020764,25,0,3,36,23,8,4,0,51.6,14,10,0,1,0,1,0
7726,2014020938,19,0,5,39,34,20,4,1,57.8,3,5,1,0,0,0,1
7727,2014020938,23,1,5,31,41,22,3,0,42.2,5,6,0,1,0,0,1
7728,2014020655,23,1,3,17,30,6,2,0,37.0,15,11,1,0,0,1,0
7729,2014020655,12,0,0,28,22,4,3,0,63.0,17,9,0,1,0,1,0
7730,2014020105,29,0,1,17,33,13,4,1,38.8,6,2,1,0,0,1,0
7731,2014020105,24,1,4,34,32,13,4,2,61.2,7,2,0,1,0,1,0
7732,2014021046,28,0,2,40,11,18,3,0,50.0,6,4,1,0,0,1,0
7733,2014021046,52,1,5,22,23,8,3,2,50.0,11,6,0,1,0,1,0
7734,2014020966,7,0,2,26,43,8,0,0,53.3,7,5,1,0,0,1,0
7735,2014020966,9,1,3,37,26,2,3,0,46.7,13,11,0,1,0,1,0
7736,2014021078,4,0,4,31,23,8,4,1,58.5,8,4,1,0,1,0,0
7737,2014021078,22,1,5,34,28,8,4,0,41.5,18,7,0,1,1,0,0
7738,2014020509,5,0,3,29,22,13,2,0,47.2,15,3,1,0,0,1,0
7739,2014020509,14,1,4,27,25,9,4,0,52.8,11,9,0,1,0,1,0
7740,2014020959,10,0,2,27,25,13,3,0,56.1,5,5,1,0,0,1,0
7741,2014020959,14,1,4,31,21,13,3,1,43.9,11,5,0,1,0,1,0
7742,2014021098,16,0,1,35,15,9,2,1,53.7,8,4,1,0,0,1,0
7743,2014021098,4,1,4,33,24,9,2,1,46.3,9,6,0,1,0,1,0
7744,2014020893,17,0,3,38,23,8,5,1,52.1,14,6,1,0,0,0,1
7745,2014020893,24,1,3,25,37,10,4,0,47.9,15,5,0,1,0,0,1
7746,2014021057,15,1,3,27,17,10,4,0,51.9,5,3,1,0,0,1,0
7747,2014021057,30,0,2,30,10,12,3,1,48.1,4,8,0,1,0,1,0
7748,2014020038,2,1,6,27,26,8,4,1,47.5,10,3,1,0,0,1,0
7749,2014020038,3,0,3,43,25,8,3,0,52.5,6,12,0,1,0,1,0
7750,2014020158,52,1,0,25,27,10,3,0,47.5,9,7,1,0,0,0,1
7751,2014020158,3,0,0,38,25,6,5,0,52.5,20,8,0,1,0,0,1
7752,2014020065,29,0,2,40,16,8,3,0,53.2,12,5,1,0,0,1,0
7753,2014020065,9,1,3,35,26,10,2,0,46.8,11,11,0,1,0,1,0
7754,2014020844,30,0,2,22,7,2,1,0,58.5,5,5,1,0,0,1,0
7755,2014020844,23,1,3,29,18,2,1,0,41.5,17,10,0,1,0,1,0
7756,2014020857,6,0,3,41,23,13,1,1,44.1,5,3,1,0,0,0,1
7757,2014020857,22,1,3,30,26,7,4,2,55.9,12,9,0,1,0,0,1
7758,2014020559,8,1,4,26,15,6,4,1,51.8,7,4,1,0,0,1,0
7759,2014020559,1,0,2,24,21,8,3,0,48.2,8,3,0,1,0,1,0
7760,2014020736,22,0,2,19,18,18,1,0,35.0,20,13,1,0,0,1,0
